sample_id,i_bits,o_bits,i_hex,o_hex,count,first_seed,first_cycle,first_pc_id,first_instr_rdata_id
966,0000011011110011001100110011000101000000,0000,0x6f3333140,0x0,1,889,12265,80003df8,0067d793
967,0000011011110011001111000010100110100000,0010,0x6f33c29a0,0x2,1,889,7865,8000368e,0067dd93
968,0000011011110100001010110011000101110000,0000,0x6f42b3170,0x0,1,889,3560,800039d2,0087c7b3
969,0000011011110100001010110011100101110000,0000,0x6f42b3970,0x0,1,889,9770,800039d2,0087c7b3
970,0000011011110100001110000010000110001000,0000,0x6f4382188,0x0,1,889,11967,80003d1c,0087c7b3
971,0000011011110101001111110011000101000000,0010,0x6f53f3140,0x2,1,889,2521,8000379e,00a7d793
972,0000011011110101111010000011100101010000,0000,0x6f5e83950,0x0,1,889,7863,8000368c,00b7c7b3
973,0000011011110101111011000010000110001000,0000,0x6f5ec2188,0x0,1,889,7135,8000419c,00b7e7b3
974,0000011011110101111011110011000101111000,0000,0x6f5ef3178,0x0,1,889,14202,8000419c,00b7e7b3
975,0000011011110101111111110011000101000000,0000,0x6f5ff3140,0x0,2,889,5864,80003f9e,40b787b3
976,0000011011110101111111110011100101100000,0000,0x6f5ff3960,0x0,1,889,13384,80003f9e,40b787b3
977,0000011011110110000110000010000110001000,0000,0x6f6182188,0x0,1,889,2967,8000385c,00c7c7b3
978,0000011011110110001010110011100101000000,0000,0x6f62b3940,0x0,2,889,5375,80003e34,00c7c7b3
979,0000011011110111000001000010100110000000,0000,0x6f7042980,0x0,1,889,7344,8000349e,00e7f7b3
980,0000011011110111000100000010000110011000,0000,0x6f7102198,0x0,1,889,4872,80003ca8,00e791b3
981,0000011011110111000100000011000101001000,0000,0x6f7103148,0x0,1,889,11824,80003ca8,00e791b3
982,0000011011110111011100110011000101001000,0000,0x6f7733148,0x0,1,889,11992,80003d2e,40e787b3
983,0000011011110111011100110011000101111000,0000,0x6f7733178,0x0,1,889,4979,80003d2e,40e787b3
984,0000011011110111111100000011100101000000,0000,0x6f7f03940,0x0,1,889,6236,8000407c,00f7d793
985,0000011011111001101011000010000110101000,0000,0x6f9ac21a8,0x0,1,888,1230,800002d0,fd37e637
986,0000011011111010001101110011100101100000,0000,0x6fa373960,0x0,1,888,1795,80003084,0147beb3
987,0000011011111010011100110011000101111000,0000,0x6fa733178,0x0,1,889,8794,8000377e,0147d793
988,0000011011111100001111000010100110110000,0010,0x6fc3c29b0,0x2,1,888,1348,80000330,b3878793
989,0000011011111100111010110011000101100000,0000,0x6fceb3160,0x0,1,889,4011,800039e4,4197d793
990,0000011011111100111010110011100101000000,0000,0x6fceb3940,0x0,1,889,9801,800039e4,4197d793
991,0000011011111110100000000010000110001000,0000,0x6fe802188,0x0,1,888,2061,8000317a,2fd7ea13
992,0000011011111111010000000010000110000000,0000,0x6ff402180,0x0,2,889,4938,80003cf2,01e7bbb3
993,0000011011111111100010000010000110111000,0000,0x6ff8821b8,0x0,1,889,4320,80003ab8,fff78793
994,0000011011111111100010110011100101000000,0000,0x6ff8b3940,0x0,1,889,11105,80003ab8,fff78793
995,0000011100000011101000000010100110000000,0000,0x703a02980,0x0,1,889,9077,80003832,c6782db7
996,0000011100000011101010000010100110000000,0000,0x703a82980,0x0,1,889,2905,80003832,c6782db7
997,0000011100000111001111000010100110000000,0000,0x7073c2980,0x0,1,889,14679,8000359c,00e81d33
998,0000011100000111011110000010000110001000,0000,0x707782188,0x0,1,889,13308,80003f50,00e81813
999,0000011100000111011110000010000110111000,0000,0x7077821b8,0x0,1,889,5765,80003f50,00e81813
1000,0000011100000111100010000010100110001000,0000,0x707882988,0x0,1,889,4972,80003d1e,00f80833
1001,0000011100000111101111110011000101001000,0010,0x707bf3148,0x2,1,889,11968,80003d1e,00f80833
1002,0000011100001000111000000010000110110000,0000,0x708e021b0,0x0,1,889,14083,8000414e,01181033
1003,0000011100001000111000110011000101111000,0000,0x708e33178,0x0,1,889,7005,8000414e,01181033
1004,0000011100001100010100000010000110001000,0000,0x70c502188,0x0,1,889,9415,80003900,418853b3
1005,0000011100001100010100110011000101100000,0000,0x70c533160,0x0,1,889,3284,80003900,418853b3
1006,0000011100001101110000000010100110100000,0010,0x70dc029a0,0x2,1,888,1241,800002e2,99b80813
1007,0000011100001110000111110011000101100000,0000,0x70e1f3160,0x0,1,888,1202,800002ba,f5c84437
1008,0000011100001111001000110011000101101000,0000,0x70f233168,0x0,1,889,4015,800039f0,01e845b3
1009,0000011100001111001000110011100101000000,0000,0x70f233940,0x0,1,889,9844,800039f0,01e845b3
1010,0000011100010000000000000010000110001010,0000,0x71000218a,0x0,1,889,17085,80002786,00088233
1011,0000011100010000100110110011000101000000,0000,0x7109b3140,0x0,1,889,1408,80003604,00188eb3
1012,0000011100010000100110110011000101001000,0000,0x7109b3148,0x0,1,889,7654,80003604,00188eb3
1013,0000011100010000100111000010100110000000,0000,0x7109c2980,0x0,1,889,2532,800037ac,0a18e693
1014,0000011100010000101000000010100110101000,0000,0x710a029a8,0x0,1,889,8827,800037ac,0a18e693
1015,0000011100010001110101110011000101000000,0000,0x711d73140,0x0,2,889,5125,80003dba,0038f9b3
1016,0000011100010010111001110011000101100000,0000,0x712e73160,0x0,1,889,6242,80004082,0058cc33
1017,0000011100010100001001000010100110000000,0000,0x714242980,0x0,1,889,370,80000182,888895b7
1018,0000011100010100001110110011100101100000,0000,0x7143b3960,0x0,1,888,728,80000182,888895b7
1019,0000011100010111001110110011000101110000,0000,0x7173b3170,0x0,1,889,12195,80003dda,fce88693
1020,0000011100010111001110110011100101100000,0000,0x7173b3960,0x0,1,889,5184,80003dda,fce88693
1021,0000011100011011111000000010100110010000,0000,0x71be02990,0x0,1,889,11489,80003b98,1978b693
1022,0000011100011100010001110011100101100000,0010,0x71c473960,0x2,1,889,23,80000090,c5888893
1023,0000011100011100010110110011000101000000,0000,0x71c5b3140,0x0,1,889,5847,80003f92,f588b013
1024,0000011100011100010110110011000101101000,0000,0x71c5b3168,0x0,1,889,13380,80003f92,f588b013
1025,0000011100011101011000000010100110100000,0000,0x71d6029a0,0x0,1,889,11129,80003ac8,01a8bbb3
1026,0000011100011101011000000010100110110000,0000,0x71d6029b0,0x0,1,889,4357,80003ac8,01a8bbb3
1027,0000011100011101101100000010100110100000,0000,0x71db029a0,0x0,1,889,5303,80003e10,01b8ceb3
1028,0000011100011101101100110011000101110000,0000,0x71db33170,0x0,1,889,12299,80003e10,01b8ceb3
1029,0000011100011101101111000010100110000000,0000,0x71dbc2980,0x0,1,889,7392,800034bc,41b880b3
1030,0000011100011110000000000010000110001000,0000,0x71e002188,0x0,1,889,17076,80002780,ffc88893
1031,0000011100100000110011110011000101100000,0000,0x720cf3160,0x0,1,889,11260,80003b2c,70197693
1032,0000011100100010001010000010000110011000,0000,0x722282198,0x0,1,889,7689,8000361e,40495b33
1033,0000011100100010001010000010100110000000,0000,0x722282980,0x0,1,889,1446,8000361e,40495b33
1034,0000011100100010011001000010100110100000,0000,0x7226429a0,0x0,1,889,3185,800038ce,d4490517
1035,0000011100100010011001000010100110110000,0000,0x7226429b0,0x0,1,889,9228,800038ce,d4490517
1036,0000011100100011110100000010100110000000,0000,0x723d02980,0x0,1,888,4160,80003220,40795a13
1037,0000011100100100110101110011000101110000,0000,0x724d73170,0x0,1,889,7439,800034da,e6990913
1038,0000011100100110100110000010100110000000,0000,0x726982980,0x0,1,888,4041,800031de,9cd92993
1039,0000011100101000000111000010100110010000,0000,0x7281c2990,0x0,1,889,13116,80003ee0,010911b3
1040,0000011100101000000111000010100110100000,0000,0x7281c29a0,0x0,1,889,5639,80003ee0,010911b3
1041,0000011100101000001110110011100101100000,0000,0x7283b3960,0x0,1,888,1234,800002de,45092837
1042,0000011100101010010010110011000101101000,0010,0x72a4b3168,0x2,1,889,7426,800034d0,0f490913
1043,0000011100101010111011000010000110001000,0000,0x72aec2188,0x0,1,889,6314,80004096,01596633
1044,0000011100101010111011110011100101000000,0000,0x72aef3940,0x0,1,889,13759,80004096,01596633
1045,0000011100101011101110000010000110101000,0000,0x72bb821a8,0x0,1,889,12034,80003d54,01792c33
1046,0000011100101011111000000010100110000000,0000,0x72be02980,0x0,1,888,5787,800032c2,01790933
1047,0000011100101101011110110011000101110000,0000,0x72d7b3170,0x0,1,889,10898,80003a00,01a91913
1048,0000011100101101011110110011100101100000,0000,0x72d7b3960,0x0,1,889,4029,80003a00,01a91913
1049,0000011100101111000000110011000101001000,0000,0x72f033148,0x0,1,889,5863,80003f9a,01e92fb3
1050,0000011100101111000000110011000101100000,0000,0x72f033160,0x0,1,889,13383,80003f9a,01e92fb3
1051,0000011100101111101100000010000110001000,0000,0x72fb02188,0x0,1,888,5972,80003316,01f91d13
1052,0000011100101111110000000010100110000000,0000,0x72fc02980,0x0,1,889,13514,80003fe4,01f90933
1053,0000011100101111110000110011000101001000,0000,0x72fc33148,0x0,1,889,5978,80003fe4,01f90933
1054,0000011100110000101010000010000110001000,0000,0x730a82188,0x0,1,889,14372,800041f8,00198613
1055,0000011100110000101010110011000101101000,0000,0x730ab3168,0x0,1,889,7310,800041f8,00198613
1056,0000011100110000110110110011000101100000,0000,0x730db3160,0x0,1,889,8562,800036fa,00198993
1057,0000011100110000110110110011100101000000,0000,0x730db3940,0x0,1,889,2302,800036fa,00198993
1058,0000011100110101100000000010000110001000,0000,0x735802188,0x0,1,889,5158,80003dc8,00b989b3
1059,0000011100110101100000110011100101100000,0000,0x735833960,0x0,1,889,12179,80003dc8,00b989b3
1060,0000011100110101110101000010100110000000,0000,0x735d42980,0x0,1,889,12254,80003dea,00b9dd93
1061,0000011100110101110101110011100101100000,0000,0x735d73960,0x0,1,889,5239,80003dea,00b9dd93
1062,0000011100110111011010110011100101100000,0000,0x7376b3960,0x0,1,889,9098,80003842,02e9c017
1063,0000011100110111111000000010100110000000,0000,0x737e02980,0x0,1,889,7526,800035e0,40f9ddb3
1064,0000011100110111111000000011000101100000,0000,0x737e03160,0x0,1,889,1327,800035e0,40f9ddb3
1065,0000011100111000101101000010000110100000,0000,0x738b421a0,0x0,1,889,8561,800036f6,4919ab17
1066,0000011100111000101101110011000101010000,0000,0x738b73150,0x0,1,889,2301,800036f6,4919ab17
1067,0000011100111001001110110011000101100000,0000,0x7393b3160,0x0,1,889,14550,80003570,01299993
1068,0000011100111001101100000010000110001000,0000,0x739b02188,0x0,1,889,9273,800038ee,ff39cd97
1069,0000011100111001101100110011000101110000,0000,0x739b33170,0x0,1,889,3242,800038ee,ff39cd97
1070,0000011100111011001100000010000110001000,0000,0x73b302188,0x0,1,888,4080,800031f2,7f69fb93
1071,0000011100111011101100000010000110001000,0000,0x73bb02188,0x0,1,889,11643,80003c12,0179a2b3
1072,0000011100111011101100000010000110011000,0000,0x73bb02198,0x0,1,889,4676,80003c12,0179a2b3
1073,0000011100111100101001000010000110001000,0000,0x73ca42188,0x0,1,889,407,8000019a,9999a5b7
1074,0000011100111100101110110011000101110000,0000,0x73cbb3170,0x0,1,888,757,8000019a,9999a5b7
1075,0000011100111101011000000010000110000000,0000,0x73d602180,0x0,1,889,2091,8000365a,41a9e193
1076,0000011100111101011000000010000110100000,0000,0x73d6021a0,0x0,1,889,7790,8000365a,41a9e193
1077,0000011100111110000101110011000101100000,0000,0x73e173160,0x0,1,888,5671,8000323e,01c98c33
1078,0000011100111110001101000010000110001000,0000,0x73e342188,0x0,2,889,2210,800036ca,01c98a33
1079,0000011100111111011101000010000110001000,0000,0x73f742188,0x0,1,888,1314,8000031c,55e9df37
1080,0000011100111111110010000010000110000000,0000,0x73fc82180,0x0,1,889,5173,80003dd4,fff98993
1081,0000011100111111110010110011000101101000,0000,0x73fcb3168,0x0,1,889,12192,80003dd4,fff98993
1082,0000011101000100000011110011000101100000,0000,0x7440f3160,0x0,1,888,1594,80003022,108a3c13
1083,0000011101000100100000000010000110001000,0000,0x744802188,0x0,1,888,1463,80002fcc,a29a7913
1084,0000011101000100100001000010000110001000,0000,0x744842188,0x0,1,889,12154,80003db6,289a4a93
1085,0000011101000100100001110011000101001000,0000,0x744873148,0x0,1,889,5124,80003db6,289a4a93
1086,0000011101000100111100110011000101101000,0000,0x744f33168,0x0,1,888,1292,80000314,aa9a5eb7
1087,0000011101000101111110000010000110000000,0000,0x745f82180,0x0,1,889,14637,8000358a,d2ba0193
1088,0000011101001010011111110011100101110000,0000,0x74a7f3970,0x0,1,889,14700,800035aa,014a0a13
1089,0000011101001010110100110011100101100000,0010,0x74ad33960,0x2,1,888,1259,800002f4,7f5a0a13
1090,0000011101001011001001110011000101001000,0000,0x74b273148,0x0,1,888,1646,80003036,df6a0d13
1091,0000011101001011100100000010000110100000,0000,0x74b9021a0,0x0,1,889,3283,800038fe,017a0a13
1092,0000011101001011100100000010100110000000,0000,0x74b902980,0x0,1,889,9393,800038fe,017a0a13
1093,0000011101001100111110000010100110000000,0000,0x74cf82980,0x0,1,889,14146,8000415c,019a1533
1094,0000011101001100111110110011000101001000,0000,0x74cfb3148,0x0,1,889,7027,8000415c,019a1533
1095,0000011101001101101010110011100101000000,0000,0x74dab3940,0x0,1,888,4082,800031f8,39ba4b97
1096,0000011101001110000110110011000101000000,0000,0x74e1b3140,0x0,1,889,12130,80003d6e,01ca1eb3
1097,0000011101001110010110000010100110100000,0000,0x74e5829a0,0x0,1,889,5071,80003d6e,01ca1eb3
1098,0000011101001111100110110011000101000000,0000,0x74f9b3140,0x0,2,889,6512,800040d4,fffa0a13
1099,0000011101001111101011110011000101001000,0000,0x74faf3148,0x0,1,889,5461,80003e52,95fa4913
1100,0000011101001111101011110011000101111000,0000,0x74faf3178,0x0,1,889,14351,800041e4,59fa3b13
1101,0000011101001111101011110011100101000000,0000,0x74faf3940,0x0,2,889,7293,800041e4,59fa3b13
1102,0000011101010000000011000010100110000000,0000,0x7500c2980,0x0,1,889,13132,80003ee4,400ad033
1103,0000011101010000000011000010100110010000,0000,0x7500c2990,0x0,1,889,5644,80003ee4,400ad033
1104,0000011101010000110101110011100101110000,0010,0x750d73970,0x2,1,889,1054,80000310,0c1a8a93
1105,0000011101010000111100000010000110101000,0000,0x750f021a8,0x0,1,889,7031,80004164,001a9d93
1106,0000011101010000111100110011000101101000,0000,0x750f33168,0x0,1,889,14149,80004164,001a9d93
1107,0000011101010001010101110011000101110000,0010,0x751573170,0x2,2,889,3328,80003916,622acf93
1108,0000011101010010101100110011000101000000,0000,0x752b33140,0x0,2,889,3323,8000390a,005a9a93
1109,0000011101010011001111110011000101111000,0000,0x7533f3178,0x0,1,889,8795,80003780,5c6ad697
1110,0000011101010101001001000010100110100000,0000,0x7552429a0,0x0,1,889,444,800001b2,aaaab5b7
1111,0000011101010101001110110011000101101000,0000,0x7553b3168,0x0,1,888,791,800001b2,aaaab5b7
1112,0000011101011001101100000010100110100000,0000,0x759b029a0,0x0,1,888,5741,80003280,953ac413
1113,0000011101011010000101110011100101100000,0000,0x75a173960,0x0,1,889,11915,80003d08,014ad6b3
1114,0000011101011011101101000010100110000000,0000,0x75bb42980,0x0,1,889,11496,80003b9c,017ad093
1115,0000011101011100101101000010000110001000,0000,0x75cb42188,0x0,1,889,11910,80003cf8,019ac1b3
1116,0000011101011100101101110011100101000000,0000,0x75cb73940,0x0,1,889,4940,80003cf8,019ac1b3
1117,0000011101011110000001110011000101010000,0000,0x75e073150,0x0,1,888,5669,80003236,41cad133
1118,0000011101011111000011000010100110110000,0000,0x75f0c29b0,0x0,1,889,928,800002c6,15ea92b7
1119,0000011101011111101111000010100110000000,0000,0x75fbc2980,0x0,1,889,11510,80003ba4,77faf313
1120,0000011101100001000100000010000110000000,0000,0x761102180,0x0,1,888,5701,8000324e,002b5d33
1121,0000011101100010000110000011100101100000,0000,0x762183960,0x0,1,889,9087,8000383a,004b1f33
1122,0000011101100100100000000010000110000000,0000,0x764802180,0x0,1,889,7917,800036a6,589b4393
1123,0000011101100101000100000010000110000000,0000,0x765102180,0x0,1,889,8088,800036ee,42ab7e97
1124,0000011101100101000100000010100110000000,0000,0x765102980,0x0,1,889,2292,800036ee,42ab7e97
1125,0000011101100101110110000010000110100000,0010,0x765d821a0,0x2,1,888,1270,800002fe,40bb0b13
1126,0000011101100111000000000010100110110000,0000,0x7670029b0,0x0,1,889,2987,80003868,00eb1eb3
1127,0000011101101001001011000010000110101000,0000,0x7692c21a8,0x0,1,889,12191,80003dd0,012b5913
1128,0000011101101001001011000010100110010000,0000,0x7692c2990,0x0,1,889,5167,80003dd0,012b5913
1129,0000011101101010001110000010000110111000,0000,0x76a3821b8,0x0,1,889,13653,80004040,014b1813
1130,0000011101101010001110110011000101000000,0000,0x76a3b3140,0x0,1,889,6102,80004040,014b1813
1131,0000011101101010101011000010000110111000,0000,0x76aac21b8,0x0,1,888,1742,8000305e,015b05b3
1132,0000011101101011000011000010000110101000,0000,0x76b0c21a8,0x0,1,889,12012,80003d40,f56b3c93
1133,0000011101101100011100000010000110101000,0000,0x76c7021a8,0x0,1,889,5495,80003e86,018b1b13
1134,0000011101101100011100000010100110110000,0000,0x76c7029b0,0x0,1,889,12500,80003e86,018b1b13
1135,0000011101110010110100000010100110001000,0000,0x772d02988,0x0,1,888,4158,8000321c,405bda33
1136,0000011101110010111111110011000101001000,0000,0x772ff3148,0x0,1,889,14657,80003594,005b8fb3
1137,0000011101110101001000000010000110111000,0000,0x7752021b8,0x0,1,889,13747,8000408a,00ab9b93
1138,0000011101110101010000110011100101100000,0000,0x775433960,0x0,1,889,6248,8000408a,00ab9b93
1139,0000011101110111000101110011000101000000,0000,0x777173140,0x0,1,889,7376,800034b4,00eb8b93
1140,0000011101111001010100110011000101110000,0000,0x779533170,0x0,2,889,3557,800039c8,a12bae93
1141,0000011101111100011100000010100110100000,0000,0x77c7029a0,0x0,1,889,5395,80003e44,018befb3
1142,0000011101111100011100110011100101100000,0000,0x77c733960,0x0,1,889,12400,80003e44,018befb3
1143,0000011101111101101001000010100110000000,0000,0x77da42980,0x0,1,889,514,800001ca,bbbbc5b7
1144,0000011101111101101110110011000101001000,0000,0x77dbb3148,0x0,1,888,818,800001ca,bbbbc5b7
1145,0000011101111110100000000010100110000000,0000,0x77e802980,0x0,1,889,13109,80003edc,61dba393
1146,0000011101111110100000000010100110010000,0000,0x77e802990,0x0,1,889,5632,80003edc,61dba393
1147,0000011101111111001010000010100110000000,0000,0x77f282980,0x0,1,889,9514,80003934,41eb8633
1148,0000011101111111001010110011000101101000,0000,0x77f2b3168,0x0,1,889,3348,80003934,41eb8633
1149,0000011110000010000010110011000101001000,0000,0x7820b3148,0x0,1,889,4842,80003c88,004c5b33
1150,0000011110000010101010110011000101110000,0000,0x782ab3170,0x0,1,888,5850,800032d6,005c1d93
1151,0000011110000011111010000010000110101000,0000,0x783e821a8,0x0,1,889,14442,800034fe,007c57b3
1152,0000011110000100001111000010100110000000,0000,0x7843c2980,0x0,1,889,7880,8000369e,008c13b3
1153,0000011110000100110100000010000110001000,0000,0x784d02188,0x0,1,889,11070,80003a98,009c1033
1154,0000011110000100110100110011000101101000,0000,0x784d33168,0x0,1,889,4284,80003a98,009c1033
1155,0000011110000100111111110011000101001000,0000,0x784ff3148,0x0,1,889,7785,80003652,009c3833
1156,0000011110000100111111110011100101000000,0000,0x784ff3940,0x0,1,889,1521,80003652,009c3833
1157,0000011110000101101110110011000101101000,0000,0x785bb3168,0x0,1,889,3502,800039ac,b0bc4b93
